,SEGMENTO,SEGMENTO_II,SUBSEGMENTO,TIPO,TIPO_II,SUBTIPO,SUBTIPO_II,INGREDIENTES,SABOR,PRESENTACION,ENVASE,RECURSO,UNIDADES_EN_000
8169,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,110,5.561
8170,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,1184,0.0
8171,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,120,0.001
8172,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,144,0.036000000000000004
8173,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,1555,0.0
8174,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,169,5.302
8175,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,3386,0.901
8176,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,301,0.013000000000000001
8177,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOTE,100,0.0
8178,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOTE,301,0.0
8179,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOTE,3384,0.172
8180,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,107,0.539
8181,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,301,2.583
8182,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,302,0.261
8183,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,108,0.587
8184,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,120,0.003
8185,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,3386,0.046
8186,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,OTR. PRESENTACIONES,BOLSA,101,0.002
8187,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,OTR. PRESENTACIONES,OTR. ENVASES,139,1.833
8188,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,OTR. PRESENTACIONES,OTR. ENVASES,A,0.02
8189,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,BOLSA,101,16.856
8190,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,FRASCO,107,1.584
8191,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,FRASCO,301,1.209
8192,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,CLAVO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,FRASCO,3680,0.0
8193,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,101,14.748
8194,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,102,24.801
8195,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,142,6.444
8196,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,168,2.832
8197,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,184,2.833
8198,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,221,3.016
8199,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,222,5.072
8200,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,301,0.151
8201,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,32,1.879
8202,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,7890,1.72
8203,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,FRASCO,107,0.535
8204,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,FRASCO,168,0.139
8205,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,FRASCO,221,1.077
8206,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,FRASCO,2905,0.0
8207,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,100,17.118
8208,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,107,0.41400000000000003
8209,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,108,12.454
8210,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,110,81.989
8211,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,1184,14.657
8212,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,120,31.336
8213,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,139,0.657
8214,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,144,0.045
8215,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,1555,2.855
8216,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,169,5.498
8217,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,302,61.027
8218,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,3386,0.404
8219,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,100,0.654
8220,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,101,31.78
8221,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,110,64.405
8222,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,120,42.255
8223,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,142,14.304
8224,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,168,3.504
8225,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,221,3.1
8226,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,301,13.917
8227,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,3384,6.548
8228,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,7890,1.277
8229,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOTE,100,42.872
8230,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOTE,102,9.374
8231,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOTE,302,1.219
8232,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOTE,7991,0.006
8233,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,100,0.0
8234,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,107,7.226
8235,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,1370,22.772
8236,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,139,0.198
8237,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,168,0.84
8238,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,301,6.71
8239,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,302,0.581
8240,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,3384,0.007
8241,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,8983,1.297
8242,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,101,14.648
8243,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,102,5.591
8244,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,108,0.254
8245,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,110,49.604
8246,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,117,0.545
8247,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,120,1.685
8248,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,139,1.051
8249,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,144,0.175
8250,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,16,0.108
8251,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,169,11.911999999999999
8252,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,221,24.562
8253,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,300,0.0
8254,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,302,88.341
8255,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,3386,0.48
8256,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,OTR. PRESENTACIONES,BOLSA,139,1.866
8257,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,OTR. PRESENTACIONES,OTR. ENVASES,103,1.15
8258,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,BOLSA,120,0.001
8259,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,BOLSA,184,4.139
8260,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,BOLSA,301,10.657
8261,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,BOLSA,32,2.811
8262,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,BOTE,2150,0.001
8263,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,FRASCO,107,1.334
8264,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,FRASCO,121,1.29
8265,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,FRASCO,168,0.592
8266,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,FRASCO,3680,1.496
8267,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,COMINO,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,FRASCO,5210,0.591
8268,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,MOSTAZA,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,FRASCO,108,0.01
8269,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,MOSTAZA,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,FRASCO,301,1.255
8270,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,MOSTAZA,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,100,0.0
8271,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,MOSTAZA,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,OTR. ENVASES,108,0.667
8272,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,MOSTAZA,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,POLVO,FRASCO,301,1.049
8273,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,107,0.0
8274,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,120,0.003
8275,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,148,0.0
8276,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,301,0.0
8277,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,3384,1.29
8278,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,BOLSA,8536,3.962
8279,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,FRASCO,108,0.045
8280,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,ENTEROS,OTR. ENVASES,148,0.0
8281,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,168,2.1
8282,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,BOLSA,3384,1.795
8283,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,100,27.907
8284,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,108,5.727
8285,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,168,0.485
8286,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,301,4.07
8287,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,MOLIDOS,FRASCO,302,0.41300000000000003
8288,SIN SEGMENTO,SIN SEGMENTO II,SIN SUBSEGMENTO,SEMILLAS,SIN TIPO II,NUEZ,SIN SUBTIPO II,SIN INGREDIENTES,SIN SABOR,OTR. PRESENTACIONES,BOLSA,32,0.498
